index,DatetimeEnd,Concentration,year,month,day,hour,season
9951,2020-02-21 00:00:00+01:00,26.5,2020,2,21,0,winter
9952,2020-02-21 01:00:00+01:00,17.5,2020,2,21,1,winter
9953,2020-02-21 02:00:00+01:00,17.5,2020,2,21,2,winter
9954,2020-02-21 03:00:00+01:00,19.0,2020,2,21,3,winter
9955,2020-02-21 04:00:00+01:00,18.5,2020,2,21,4,winter
9956,2020-02-21 05:00:00+01:00,18.0,2020,2,21,5,winter
9957,2020-02-21 06:00:00+01:00,25.5,2020,2,21,6,winter
9958,2020-02-21 07:00:00+01:00,38.0,2020,2,21,7,winter
9959,2020-02-21 08:00:00+01:00,47.0,2020,2,21,8,winter
9960,2020-02-21 09:00:00+01:00,50.0,2020,2,21,9,winter
9961,2020-02-21 10:00:00+01:00,41.5,2020,2,21,10,winter
9962,2020-02-21 11:00:00+01:00,29.5,2020,2,21,11,winter
9963,2020-02-21 12:00:00+01:00,21.0,2020,2,21,12,winter
9964,2020-02-21 13:00:00+01:00,26.0,2020,2,21,13,winter
9965,2020-02-21 14:00:00+01:00,21.0,2020,2,21,14,winter
9966,2020-02-21 15:00:00+01:00,20.0,2020,2,21,15,winter
9967,2020-02-21 16:00:00+01:00,24.5,2020,2,21,16,winter
9968,2020-02-21 17:00:00+01:00,24.0,2020,2,21,17,winter
9969,2020-02-21 18:00:00+01:00,25.5,2020,2,21,18,winter
9970,2020-02-21 19:00:00+01:00,25.5,2020,2,21,19,winter
9971,2020-02-21 20:00:00+01:00,26.5,2020,2,21,20,winter
9972,2020-02-21 21:00:00+01:00,24.0,2020,2,21,21,winter
9973,2020-02-21 22:00:00+01:00,23.0,2020,2,21,22,winter
9974,2020-02-21 23:00:00+01:00,18.5,2020,2,21,23,winter
9975,2020-02-22 00:00:00+01:00,16.0,2020,2,22,0,winter
9976,2020-02-22 01:00:00+01:00,12.5,2020,2,22,1,winter
9977,2020-02-22 02:00:00+01:00,13.0,2020,2,22,2,winter
9978,2020-02-22 03:00:00+01:00,12.0,2020,2,22,3,winter
9979,2020-02-22 04:00:00+01:00,12.0,2020,2,22,4,winter
9980,2020-02-22 05:00:00+01:00,14.5,2020,2,22,5,winter
9981,2020-02-22 06:00:00+01:00,18.5,2020,2,22,6,winter
9982,2020-02-22 07:00:00+01:00,21.0,2020,2,22,7,winter
9983,2020-02-22 08:00:00+01:00,18.5,2020,2,22,8,winter
9984,2020-02-22 09:00:00+01:00,18.0,2020,2,22,9,winter
9985,2020-02-22 10:00:00+01:00,13.0,2020,2,22,10,winter
9986,2020-02-22 11:00:00+01:00,17.5,2020,2,22,11,winter
9987,2020-02-22 12:00:00+01:00,17.5,2020,2,22,12,winter
9988,2020-02-22 13:00:00+01:00,17.5,2020,2,22,13,winter
9989,2020-02-22 14:00:00+01:00,20.0,2020,2,22,14,winter
9990,2020-02-22 15:00:00+01:00,22.5,2020,2,22,15,winter
9991,2020-02-22 16:00:00+01:00,21.5,2020,2,22,16,winter
9992,2020-02-22 17:00:00+01:00,22.0,2020,2,22,17,winter
9993,2020-02-22 18:00:00+01:00,22.5,2020,2,22,18,winter
9994,2020-02-22 19:00:00+01:00,24.5,2020,2,22,19,winter
9995,2020-02-22 20:00:00+01:00,25.5,2020,2,22,20,winter
9996,2020-02-22 21:00:00+01:00,24.5,2020,2,22,21,winter
9997,2020-02-22 22:00:00+01:00,22.5,2020,2,22,22,winter
9998,2020-02-22 23:00:00+01:00,19.0,2020,2,22,23,winter
9999,2020-02-23 00:00:00+01:00,16.5,2020,2,23,0,winter
10000,2020-02-23 01:00:00+01:00,14.0,2020,2,23,1,winter
10001,2020-02-23 02:00:00+01:00,12.5,2020,2,23,2,winter
10002,2020-02-23 03:00:00+01:00,12.5,2020,2,23,3,winter
10003,2020-02-23 04:00:00+01:00,10.5,2020,2,23,4,winter
10004,2020-02-23 05:00:00+01:00,10.5,2020,2,23,5,winter
10005,2020-02-23 06:00:00+01:00,10.0,2020,2,23,6,winter
10006,2020-02-23 07:00:00+01:00,8.5,2020,2,23,7,winter
10007,2020-02-23 08:00:00+01:00,7.5,2020,2,23,8,winter
10008,2020-02-23 09:00:00+01:00,7.0,2020,2,23,9,winter
10009,2020-02-23 10:00:00+01:00,7.5,2020,2,23,10,winter
10010,2020-02-23 11:00:00+01:00,9.5,2020,2,23,11,winter
10011,2020-02-23 12:00:00+01:00,10.0,2020,2,23,12,winter
10012,2020-02-23 13:00:00+01:00,10.5,2020,2,23,13,winter
10013,2020-02-23 14:00:00+01:00,9.5,2020,2,23,14,winter
10014,2020-02-23 15:00:00+01:00,10.5,2020,2,23,15,winter
10015,2020-02-23 16:00:00+01:00,10.5,2020,2,23,16,winter
10016,2020-02-23 17:00:00+01:00,11.5,2020,2,23,17,winter
10017,2020-02-23 18:00:00+01:00,19.0,2020,2,23,18,winter
10018,2020-02-23 19:00:00+01:00,23.5,2020,2,23,19,winter
10019,2020-02-23 20:00:00+01:00,24.5,2020,2,23,20,winter
10020,2020-02-23 21:00:00+01:00,23.5,2020,2,23,21,winter
10021,2020-02-23 22:00:00+01:00,24.0,2020,2,23,22,winter
10022,2020-02-23 23:00:00+01:00,32.0,2020,2,23,23,winter
10023,2020-02-24 00:00:00+01:00,31.5,2020,2,24,0,winter
10024,2020-02-24 01:00:00+01:00,47.5,2020,2,24,1,winter
10025,2020-02-24 02:00:00+01:00,43.5,2020,2,24,2,winter
10026,2020-02-24 03:00:00+01:00,30.5,2020,2,24,3,winter
10027,2020-02-24 04:00:00+01:00,32.0,2020,2,24,4,winter
10028,2020-02-24 05:00:00+01:00,39.5,2020,2,24,5,winter
10029,2020-02-24 06:00:00+01:00,34.5,2020,2,24,6,winter
10030,2020-02-24 07:00:00+01:00,23.5,2020,2,24,7,winter
10031,2020-02-24 08:00:00+01:00,31.0,2020,2,24,8,winter
10032,2020-02-24 09:00:00+01:00,36.5,2020,2,24,9,winter
10033,2020-02-24 10:00:00+01:00,34.0,2020,2,24,10,winter
10034,2020-02-24 11:00:00+01:00,38.0,2020,2,24,11,winter
10035,2020-02-24 12:00:00+01:00,26.5,2020,2,24,12,winter
10036,2020-02-24 13:00:00+01:00,19.0,2020,2,24,13,winter
10037,2020-02-24 14:00:00+01:00,15.5,2020,2,24,14,winter
10038,2020-02-24 15:00:00+01:00,16.5,2020,2,24,15,winter
10039,2020-02-24 16:00:00+01:00,18.5,2020,2,24,16,winter
10040,2020-02-24 17:00:00+01:00,26.0,2020,2,24,17,winter
10041,2020-02-24 18:00:00+01:00,21.5,2020,2,24,18,winter
10042,2020-02-24 19:00:00+01:00,23.5,2020,2,24,19,winter
10043,2020-02-24 20:00:00+01:00,16.0,2020,2,24,20,winter
10044,2020-02-24 21:00:00+01:00,14.5,2020,2,24,21,winter
10045,2020-02-24 22:00:00+01:00,12.0,2020,2,24,22,winter
10046,2020-02-24 23:00:00+01:00,11.5,2020,2,24,23,winter
10047,2020-02-25 00:00:00+01:00,10.5,2020,2,25,0,winter
10048,2020-02-25 01:00:00+01:00,9.5,2020,2,25,1,winter
10049,2020-02-25 02:00:00+01:00,7.0,2020,2,25,2,winter
10050,2020-02-25 03:00:00+01:00,7.0,2020,2,25,3,winter
10051,2020-02-25 04:00:00+01:00,7.0,2020,2,25,4,winter
10052,2020-02-25 05:00:00+01:00,9.5,2020,2,25,5,winter
10053,2020-02-25 06:00:00+01:00,13.5,2020,2,25,6,winter
10054,2020-02-25 07:00:00+01:00,31.0,2020,2,25,7,winter
10055,2020-02-25 08:00:00+01:00,44.0,2020,2,25,8,winter
10056,2020-02-25 09:00:00+01:00,37.0,2020,2,25,9,winter
10057,2020-02-25 10:00:00+01:00,23.5,2020,2,25,10,winter
10058,2020-02-25 11:00:00+01:00,21.0,2020,2,25,11,winter
10059,2020-02-25 12:00:00+01:00,18.0,2020,2,25,12,winter
10060,2020-02-25 13:00:00+01:00,17.5,2020,2,25,13,winter
10061,2020-02-25 14:00:00+01:00,28.0,2020,2,25,14,winter
10062,2020-02-25 15:00:00+01:00,24.5,2020,2,25,15,winter
10063,2020-02-25 16:00:00+01:00,32.5,2020,2,25,16,winter
10064,2020-02-25 17:00:00+01:00,32.0,2020,2,25,17,winter
10065,2020-02-25 18:00:00+01:00,33.5,2020,2,25,18,winter
10066,2020-02-25 19:00:00+01:00,36.0,2020,2,25,19,winter
10067,2020-02-25 20:00:00+01:00,31.5,2020,2,25,20,winter
10068,2020-02-25 21:00:00+01:00,28.5,2020,2,25,21,winter
10069,2020-02-25 22:00:00+01:00,20.5,2020,2,25,22,winter
10070,2020-02-25 23:00:00+01:00,16.5,2020,2,25,23,winter
10071,2020-02-26 00:00:00+01:00,13.0,2020,2,26,0,winter
10072,2020-02-26 01:00:00+01:00,12.0,2020,2,26,1,winter
10073,2020-02-26 02:00:00+01:00,10.0,2020,2,26,2,winter
10074,2020-02-26 03:00:00+01:00,8.0,2020,2,26,3,winter
10075,2020-02-26 04:00:00+01:00,9.0,2020,2,26,4,winter
10076,2020-02-26 05:00:00+01:00,9.5,2020,2,26,5,winter
10077,2020-02-26 06:00:00+01:00,15.0,2020,2,26,6,winter
10078,2020-02-26 07:00:00+01:00,33.5,2020,2,26,7,winter
10079,2020-02-26 08:00:00+01:00,35.0,2020,2,26,8,winter
10080,2020-02-26 09:00:00+01:00,35.0,2020,2,26,9,winter
10081,2020-02-26 10:00:00+01:00,33.5,2020,2,26,10,winter
10082,2020-02-26 11:00:00+01:00,36.0,2020,2,26,11,winter
10083,2020-02-26 12:00:00+01:00,24.0,2020,2,26,12,winter
10084,2020-02-26 13:00:00+01:00,21.0,2020,2,26,13,winter
10085,2020-02-26 14:00:00+01:00,29.0,2020,2,26,14,winter
10086,2020-02-26 15:00:00+01:00,33.0,2020,2,26,15,winter
10087,2020-02-26 16:00:00+01:00,27.5,2020,2,26,16,winter
10088,2020-02-26 17:00:00+01:00,29.0,2020,2,26,17,winter
10089,2020-02-26 18:00:00+01:00,40.5,2020,2,26,18,winter
10090,2020-02-26 19:00:00+01:00,48.5,2020,2,26,19,winter
10091,2020-02-26 20:00:00+01:00,50.0,2020,2,26,20,winter
10092,2020-02-26 21:00:00+01:00,46.0,2020,2,26,21,winter
10093,2020-02-26 22:00:00+01:00,40.0,2020,2,26,22,winter
10094,2020-02-26 23:00:00+01:00,29.0,2020,2,26,23,winter
10095,2020-02-27 00:00:00+01:00,33.0,2020,2,27,0,winter
10096,2020-02-27 01:00:00+01:00,30.0,2020,2,27,1,winter
10097,2020-02-27 02:00:00+01:00,30.0,2020,2,27,2,winter
10098,2020-02-27 03:00:00+01:00,28.0,2020,2,27,3,winter
10099,2020-02-27 04:00:00+01:00,31.5,2020,2,27,4,winter
10100,2020-02-27 05:00:00+01:00,25.0,2020,2,27,5,winter
10101,2020-02-27 06:00:00+01:00,22.0,2020,2,27,6,winter
10102,2020-02-27 07:00:00+01:00,29.0,2020,2,27,7,winter
10103,2020-02-27 08:00:00+01:00,33.0,2020,2,27,8,winter
10104,2020-02-27 09:00:00+01:00,33.5,2020,2,27,9,winter
10105,2020-02-27 10:00:00+01:00,30.5,2020,2,27,10,winter
10106,2020-02-27 11:00:00+01:00,33.5,2020,2,27,11,winter
10107,2020-02-27 12:00:00+01:00,31.5,2020,2,27,12,winter
10108,2020-02-27 13:00:00+01:00,32.0,2020,2,27,13,winter
10109,2020-02-27 14:00:00+01:00,41.0,2020,2,27,14,winter
10110,2020-02-27 15:00:00+01:00,46.5,2020,2,27,15,winter
10111,2020-02-27 16:00:00+01:00,50.0,2020,2,27,16,winter
10112,2020-02-27 17:00:00+01:00,54.0,2020,2,27,17,winter
10113,2020-02-27 18:00:00+01:00,50.5,2020,2,27,18,winter
10114,2020-02-27 19:00:00+01:00,49.0,2020,2,27,19,winter
10115,2020-02-27 20:00:00+01:00,40.5,2020,2,27,20,winter
10116,2020-02-27 21:00:00+01:00,45.5,2020,2,27,21,winter
10117,2020-02-27 22:00:00+01:00,46.0,2020,2,27,22,winter
10118,2020-02-27 23:00:00+01:00,46.0,2020,2,27,23,winter
10119,2020-02-28 00:00:00+01:00,37.0,2020,2,28,0,winter
10120,2020-02-28 01:00:00+01:00,36.0,2020,2,28,1,winter
10121,2020-02-28 02:00:00+01:00,42.5,2020,2,28,2,winter
10122,2020-02-28 03:00:00+01:00,31.5,2020,2,28,3,winter
10123,2020-02-28 04:00:00+01:00,27.0,2020,2,28,4,winter
10124,2020-02-28 05:00:00+01:00,30.5,2020,2,28,5,winter
10125,2020-02-28 06:00:00+01:00,42.5,2020,2,28,6,winter
10126,2020-02-28 07:00:00+01:00,60.0,2020,2,28,7,winter
10127,2020-02-28 08:00:00+01:00,71.5,2020,2,28,8,winter
10128,2020-02-28 09:00:00+01:00,76.0,2020,2,28,9,winter
10129,2020-02-28 10:00:00+01:00,58.5,2020,2,28,10,winter
10130,2020-02-28 11:00:00+01:00,48.0,2020,2,28,11,winter
10131,2020-02-28 12:00:00+01:00,31.5,2020,2,28,12,winter
10132,2020-02-28 13:00:00+01:00,18.5,2020,2,28,13,winter
10133,2020-02-28 14:00:00+01:00,16.5,2020,2,28,14,winter
10134,2020-02-28 15:00:00+01:00,20.0,2020,2,28,15,winter
10135,2020-02-28 16:00:00+01:00,20.5,2020,2,28,16,winter
10136,2020-02-28 17:00:00+01:00,20.0,2020,2,28,17,winter
10137,2020-02-28 18:00:00+01:00,21.5,2020,2,28,18,winter
10138,2020-02-28 19:00:00+01:00,25.5,2020,2,28,19,winter
10139,2020-02-28 20:00:00+01:00,23.5,2020,2,28,20,winter
10140,2020-02-28 21:00:00+01:00,24.5,2020,2,28,21,winter
10141,2020-02-28 22:00:00+01:00,21.0,2020,2,28,22,winter
10142,2020-02-28 23:00:00+01:00,19.0,2020,2,28,23,winter
10143,2020-02-29 00:00:00+01:00,16.5,2020,2,29,0,winter
10144,2020-02-29 01:00:00+01:00,14.0,2020,2,29,1,winter
10145,2020-02-29 02:00:00+01:00,13.5,2020,2,29,2,winter
10146,2020-02-29 03:00:00+01:00,11.5,2020,2,29,3,winter
10147,2020-02-29 04:00:00+01:00,11.0,2020,2,29,4,winter
10148,2020-02-29 05:00:00+01:00,11.5,2020,2,29,5,winter
10149,2020-02-29 06:00:00+01:00,10.5,2020,2,29,6,winter
10150,2020-02-29 07:00:00+01:00,13.5,2020,2,29,7,winter
10151,2020-02-29 08:00:00+01:00,15.0,2020,2,29,8,winter
10152,2020-02-29 09:00:00+01:00,14.5,2020,2,29,9,winter
10153,2020-02-29 10:00:00+01:00,21.0,2020,2,29,10,winter
10154,2020-02-29 11:00:00+01:00,11.5,2020,2,29,11,winter
10155,2020-02-29 12:00:00+01:00,12.0,2020,2,29,12,winter
10156,2020-02-29 13:00:00+01:00,12.5,2020,2,29,13,winter
10157,2020-02-29 14:00:00+01:00,21.0,2020,2,29,14,winter
10158,2020-02-29 15:00:00+01:00,24.5,2020,2,29,15,winter
10159,2020-02-29 16:00:00+01:00,20.0,2020,2,29,16,winter
10160,2020-02-29 17:00:00+01:00,16.5,2020,2,29,17,winter
10161,2020-02-29 18:00:00+01:00,21.0,2020,2,29,18,winter
10162,2020-02-29 19:00:00+01:00,27.0,2020,2,29,19,winter
10163,2020-02-29 20:00:00+01:00,32.0,2020,2,29,20,winter
10164,2020-02-29 21:00:00+01:00,19.0,2020,2,29,21,winter
10165,2020-02-29 22:00:00+01:00,22.0,2020,2,29,22,winter
10166,2020-02-29 23:00:00+01:00,20.5,2020,2,29,23,winter
10167,2020-03-01 00:00:00+01:00,14.0,2020,3,1,0,spring
10168,2020-03-01 01:00:00+01:00,15.0,2020,3,1,1,spring
10169,2020-03-01 02:00:00+01:00,12.5,2020,3,1,2,spring
10170,2020-03-01 03:00:00+01:00,10.0,2020,3,1,3,spring
10171,2020-03-01 04:00:00+01:00,9.0,2020,3,1,4,spring
10172,2020-03-01 05:00:00+01:00,10.5,2020,3,1,5,spring
10173,2020-03-01 06:00:00+01:00,9.0,2020,3,1,6,spring
10174,2020-03-01 07:00:00+01:00,8.5,2020,3,1,7,spring
10175,2020-03-01 08:00:00+01:00,10.0,2020,3,1,8,spring
10176,2020-03-01 09:00:00+01:00,9.0,2020,3,1,9,spring
10177,2020-03-01 10:00:00+01:00,9.5,2020,3,1,10,spring
10178,2020-03-01 11:00:00+01:00,9.5,2020,3,1,11,spring
10179,2020-03-01 12:00:00+01:00,11.5,2020,3,1,12,spring
10180,2020-03-01 13:00:00+01:00,11.5,2020,3,1,13,spring
10181,2020-03-01 14:00:00+01:00,10.0,2020,3,1,14,spring
10182,2020-03-01 15:00:00+01:00,15.0,2020,3,1,15,spring
10183,2020-03-01 16:00:00+01:00,13.5,2020,3,1,16,spring
10184,2020-03-01 17:00:00+01:00,19.5,2020,3,1,17,spring
10185,2020-03-01 18:00:00+01:00,23.5,2020,3,1,18,spring
10186,2020-03-01 19:00:00+01:00,30.5,2020,3,1,19,spring
10187,2020-03-01 20:00:00+01:00,35.5,2020,3,1,20,spring
10188,2020-03-01 21:00:00+01:00,28.5,2020,3,1,21,spring
10189,2020-03-01 22:00:00+01:00,27.0,2020,3,1,22,spring
10190,2020-03-01 23:00:00+01:00,23.5,2020,3,1,23,spring
10191,2020-03-02 00:00:00+01:00,22.5,2020,3,2,0,spring
10192,2020-03-02 01:00:00+01:00,17.0,2020,3,2,1,spring
10193,2020-03-02 02:00:00+01:00,5.5,2020,3,2,2,spring
10194,2020-03-02 03:00:00+01:00,7.0,2020,3,2,3,spring
10195,2020-03-02 04:00:00+01:00,5.0,2020,3,2,4,spring
10196,2020-03-02 05:00:00+01:00,4.0,2020,3,2,5,spring
10197,2020-03-02 06:00:00+01:00,6.5,2020,3,2,6,spring
10198,2020-03-02 07:00:00+01:00,19.5,2020,3,2,7,spring
10199,2020-03-02 08:00:00+01:00,24.0,2020,3,2,8,spring
10200,2020-03-02 09:00:00+01:00,29.5,2020,3,2,9,spring
10201,2020-03-02 10:00:00+01:00,27.0,2020,3,2,10,spring
10202,2020-03-02 11:00:00+01:00,23.5,2020,3,2,11,spring
10203,2020-03-02 12:00:00+01:00,28.5,2020,3,2,12,spring
10204,2020-03-02 13:00:00+01:00,33.5,2020,3,2,13,spring
10205,2020-03-02 14:00:00+01:00,35.5,2020,3,2,14,spring
10206,2020-03-02 15:00:00+01:00,40.0,2020,3,2,15,spring
10207,2020-03-02 16:00:00+01:00,56.0,2020,3,2,16,spring
10208,2020-03-02 17:00:00+01:00,59.5,2020,3,2,17,spring
10209,2020-03-02 18:00:00+01:00,57.5,2020,3,2,18,spring
10210,2020-03-02 19:00:00+01:00,53.0,2020,3,2,19,spring
10211,2020-03-02 20:00:00+01:00,38.5,2020,3,2,20,spring
10212,2020-03-02 21:00:00+01:00,31.0,2020,3,2,21,spring
10213,2020-03-02 22:00:00+01:00,40.5,2020,3,2,22,spring
10214,2020-03-02 23:00:00+01:00,36.5,2020,3,2,23,spring
10215,2020-03-03 00:00:00+01:00,36.0,2020,3,3,0,spring
10216,2020-03-03 01:00:00+01:00,34.5,2020,3,3,1,spring
10217,2020-03-03 02:00:00+01:00,34.0,2020,3,3,2,spring
10218,2020-03-03 03:00:00+01:00,33.5,2020,3,3,3,spring
10219,2020-03-03 04:00:00+01:00,27.5,2020,3,3,4,spring
10220,2020-03-03 05:00:00+01:00,24.5,2020,3,3,5,spring
10221,2020-03-03 06:00:00+01:00,27.0,2020,3,3,6,spring
10222,2020-03-03 07:00:00+01:00,41.0,2020,3,3,7,spring
10223,2020-03-03 08:00:00+01:00,57.5,2020,3,3,8,spring
10224,2020-03-03 09:00:00+01:00,53.0,2020,3,3,9,spring
10225,2020-03-03 10:00:00+01:00,37.0,2020,3,3,10,spring
10226,2020-03-03 11:00:00+01:00,27.0,2020,3,3,11,spring
10227,2020-03-03 12:00:00+01:00,29.5,2020,3,3,12,spring
10228,2020-03-03 13:00:00+01:00,22.5,2020,3,3,13,spring
10229,2020-03-03 14:00:00+01:00,27.5,2020,3,3,14,spring
10230,2020-03-03 15:00:00+01:00,24.0,2020,3,3,15,spring
10231,2020-03-03 16:00:00+01:00,26.5,2020,3,3,16,spring
10232,2020-03-03 17:00:00+01:00,29.5,2020,3,3,17,spring
10233,2020-03-03 18:00:00+01:00,36.5,2020,3,3,18,spring
10234,2020-03-03 19:00:00+01:00,51.0,2020,3,3,19,spring
10235,2020-03-03 20:00:00+01:00,68.0,2020,3,3,20,spring
10236,2020-03-03 21:00:00+01:00,58.0,2020,3,3,21,spring
10237,2020-03-03 22:00:00+01:00,49.0,2020,3,3,22,spring
10238,2020-03-03 23:00:00+01:00,46.0,2020,3,3,23,spring
10239,2020-03-04 00:00:00+01:00,42.0,2020,3,4,0,spring
10240,2020-03-04 01:00:00+01:00,28.0,2020,3,4,1,spring
10241,2020-03-04 02:00:00+01:00,23.5,2020,3,4,2,spring
10242,2020-03-04 03:00:00+01:00,22.0,2020,3,4,3,spring
10243,2020-03-04 04:00:00+01:00,19.5,2020,3,4,4,spring
10244,2020-03-04 05:00:00+01:00,25.0,2020,3,4,5,spring
10245,2020-03-04 06:00:00+01:00,33.0,2020,3,4,6,spring
10246,2020-03-04 07:00:00+01:00,49.0,2020,3,4,7,spring
10247,2020-03-04 08:00:00+01:00,56.5,2020,3,4,8,spring
10248,2020-03-04 09:00:00+01:00,58.5,2020,3,4,9,spring
10249,2020-03-04 10:00:00+01:00,45.0,2020,3,4,10,spring
10250,2020-03-04 11:00:00+01:00,38.5,2020,3,4,11,spring
10251,2020-03-04 12:00:00+01:00,33.0,2020,3,4,12,spring
10252,2020-03-04 13:00:00+01:00,34.5,2020,3,4,13,spring
10253,2020-03-04 14:00:00+01:00,27.5,2020,3,4,14,spring
10254,2020-03-04 15:00:00+01:00,38.0,2020,3,4,15,spring
10255,2020-03-04 16:00:00+01:00,39.5,2020,3,4,16,spring
10256,2020-03-04 17:00:00+01:00,48.0,2020,3,4,17,spring
10257,2020-03-04 18:00:00+01:00,38.5,2020,3,4,18,spring
10258,2020-03-04 19:00:00+01:00,39.5,2020,3,4,19,spring
10259,2020-03-04 20:00:00+01:00,40.0,2020,3,4,20,spring
10260,2020-03-04 21:00:00+01:00,38.5,2020,3,4,21,spring
10261,2020-03-04 22:00:00+01:00,32.5,2020,3,4,22,spring
10262,2020-03-04 23:00:00+01:00,25.5,2020,3,4,23,spring
10263,2020-03-05 00:00:00+01:00,23.5,2020,3,5,0,spring
10264,2020-03-05 01:00:00+01:00,16.5,2020,3,5,1,spring
10265,2020-03-05 02:00:00+01:00,15.0,2020,3,5,2,spring
10266,2020-03-05 03:00:00+01:00,15.5,2020,3,5,3,spring
10267,2020-03-05 04:00:00+01:00,18.5,2020,3,5,4,spring
10268,2020-03-05 05:00:00+01:00,19.0,2020,3,5,5,spring
10269,2020-03-05 06:00:00+01:00,21.0,2020,3,5,6,spring
10270,2020-03-05 07:00:00+01:00,36.5,2020,3,5,7,spring
10271,2020-03-05 08:00:00+01:00,47.0,2020,3,5,8,spring
10272,2020-03-05 09:00:00+01:00,47.5,2020,3,5,9,spring
10273,2020-03-05 10:00:00+01:00,42.5,2020,3,5,10,spring
10274,2020-03-05 11:00:00+01:00,47.0,2020,3,5,11,spring
10275,2020-03-05 12:00:00+01:00,44.5,2020,3,5,12,spring
10276,2020-03-05 13:00:00+01:00,48.5,2020,3,5,13,spring
10277,2020-03-05 14:00:00+01:00,45.5,2020,3,5,14,spring
10278,2020-03-05 15:00:00+01:00,36.0,2020,3,5,15,spring
10279,2020-03-05 16:00:00+01:00,36.0,2020,3,5,16,spring
10280,2020-03-05 17:00:00+01:00,42.0,2020,3,5,17,spring
10281,2020-03-05 18:00:00+01:00,42.5,2020,3,5,18,spring
10282,2020-03-05 19:00:00+01:00,57.5,2020,3,5,19,spring
10283,2020-03-05 20:00:00+01:00,48.0,2020,3,5,20,spring
10284,2020-03-05 21:00:00+01:00,45.5,2020,3,5,21,spring
10285,2020-03-05 22:00:00+01:00,47.0,2020,3,5,22,spring
10286,2020-03-05 23:00:00+01:00,39.0,2020,3,5,23,spring
10287,2020-03-06 00:00:00+01:00,36.5,2020,3,6,0,spring
10288,2020-03-06 01:00:00+01:00,28.5,2020,3,6,1,spring
10289,2020-03-06 02:00:00+01:00,23.5,2020,3,6,2,spring
10290,2020-03-06 03:00:00+01:00,24.5,2020,3,6,3,spring
10291,2020-03-06 04:00:00+01:00,14.0,2020,3,6,4,spring
10292,2020-03-06 05:00:00+01:00,15.5,2020,3,6,5,spring
10293,2020-03-06 06:00:00+01:00,19.5,2020,3,6,6,spring
10294,2020-03-06 07:00:00+01:00,30.5,2020,3,6,7,spring
10295,2020-03-06 08:00:00+01:00,36.5,2020,3,6,8,spring
10296,2020-03-06 09:00:00+01:00,38.5,2020,3,6,9,spring
10297,2020-03-06 10:00:00+01:00,35.5,2020,3,6,10,spring
10298,2020-03-06 11:00:00+01:00,35.5,2020,3,6,11,spring
10299,2020-03-06 12:00:00+01:00,33.5,2020,3,6,12,spring
10300,2020-03-06 13:00:00+01:00,35.0,2020,3,6,13,spring
10301,2020-03-06 14:00:00+01:00,37.5,2020,3,6,14,spring
10302,2020-03-06 15:00:00+01:00,40.5,2020,3,6,15,spring
10303,2020-03-06 16:00:00+01:00,41.0,2020,3,6,16,spring
10304,2020-03-06 17:00:00+01:00,36.5,2020,3,6,17,spring
10305,2020-03-06 18:00:00+01:00,43.0,2020,3,6,18,spring
10306,2020-03-06 19:00:00+01:00,36.5,2020,3,6,19,spring
10307,2020-03-06 20:00:00+01:00,44.5,2020,3,6,20,spring
10308,2020-03-06 21:00:00+01:00,45.5,2020,3,6,21,spring
10309,2020-03-06 22:00:00+01:00,43.5,2020,3,6,22,spring
10310,2020-03-06 23:00:00+01:00,43.5,2020,3,6,23,spring
10311,2020-03-07 00:00:00+01:00,35.5,2020,3,7,0,spring
10312,2020-03-07 01:00:00+01:00,30.0,2020,3,7,1,spring
10313,2020-03-07 02:00:00+01:00,31.0,2020,3,7,2,spring
10314,2020-03-07 03:00:00+01:00,37.5,2020,3,7,3,spring
10315,2020-03-07 04:00:00+01:00,33.5,2020,3,7,4,spring
10316,2020-03-07 05:00:00+01:00,34.5,2020,3,7,5,spring
10317,2020-03-07 06:00:00+01:00,40.0,2020,3,7,6,spring
10318,2020-03-07 07:00:00+01:00,38.0,2020,3,7,7,spring
10319,2020-03-07 08:00:00+01:00,47.5,2020,3,7,8,spring
10320,2020-03-07 09:00:00+01:00,44.5,2020,3,7,9,spring
10321,2020-03-07 10:00:00+01:00,35.5,2020,3,7,10,spring
10322,2020-03-07 11:00:00+01:00,33.5,2020,3,7,11,spring
10323,2020-03-07 12:00:00+01:00,29.0,2020,3,7,12,spring
10324,2020-03-07 13:00:00+01:00,26.0,2020,3,7,13,spring
10325,2020-03-07 14:00:00+01:00,20.0,2020,3,7,14,spring
10326,2020-03-07 15:00:00+01:00,27.0,2020,3,7,15,spring
10327,2020-03-07 16:00:00+01:00,23.5,2020,3,7,16,spring
10328,2020-03-07 17:00:00+01:00,23.0,2020,3,7,17,spring
10329,2020-03-07 18:00:00+01:00,31.5,2020,3,7,18,spring
10330,2020-03-07 19:00:00+01:00,31.5,2020,3,7,19,spring
10331,2020-03-07 20:00:00+01:00,32.5,2020,3,7,20,spring
10332,2020-03-07 21:00:00+01:00,33.0,2020,3,7,21,spring
10333,2020-03-07 22:00:00+01:00,27.0,2020,3,7,22,spring
10334,2020-03-07 23:00:00+01:00,24.0,2020,3,7,23,spring
10335,2020-03-08 00:00:00+01:00,22.0,2020,3,8,0,spring
10336,2020-03-08 01:00:00+01:00,22.5,2020,3,8,1,spring
10337,2020-03-08 02:00:00+01:00,21.0,2020,3,8,2,spring
10338,2020-03-08 03:00:00+01:00,19.5,2020,3,8,3,spring
